DMV1,DMV2,DMV3,VIN
000,02,4191,MOUN
000,02,4191,MOUN
000,02,4214,ACCO
000,02,4214,ACCO
000,02,4215,TAST
000,02,4215,TAST
000,02,4236,RUSH
000,02,4236,RUSH
000,02,4251,CONT
000,02,4278,TYSO
000,02,4295,L D 
000,02,4299,HUSS
000,02,4299,HUSS
000,02,4334,SUMM
000,02,4348,ALPH
000,02,4376,8133
000,02,4402,RJS 
000,02,4418,HOME
000,02,4418,HOME
000,02,4418,HOME
000,02,4437,TMA 
000,02,4448,C & 
000,02,4456,CHAS
000,02,4456,CHAS
000,02,4465,MICR
000,02,4471,PALE
000,02,4480,SPEC
000,02,4511,HILL
000,02,4514,STRA
000,02,4521,SHER
000,02,4526,B O 
000,02,4526,B O 
000,02,4526,B O 
000,02,4543,HAWA
000,02,4570,CENT
000,02,4587,VION
000,02,4587,VION
000,02,4608,FAMC
000,02,4609,J KI
000,02,4609,J KI
000,02,4610,BLES
000,02,4610,BLES
000,02,4641,CHES
000,02,4642,DUAN
000,02,4642,DUAN
000,02,4658,SPAR
000,02,4658,SPAR
000,02,4658,SPAR
000,02,4666,SPAT
000,02,4685,WIST
000,02,4706,MYRI
000,02,4706,MYRI
000,02,4716,SPAC
000,02,4716,SPAC
000,02,4716,SPAC
000,02,4738,MID 
000,02,4738,MID 
000,02,4754,TOM 
000,02,4786,TERR
000,02,4794,COMP
000,02,4801,DRAI
000,02,4814,CENT
000,02,4814,CENT
000,02,4832,COXC
000,02,4834,COXC
000,02,4853,AVI 
000,02,4857,TRUE
000,02,4857,TRUE
000,02,4865,HUBE
000,02,4893,LAWR
000,02,4893,LAWR
000,02,4897,THE 
000,02,4897,THE 
000,02,4901,MCDO
000,02,4902,MOUN
000,02,4919,DIME
000,02,4923,FRAN
000,02,4927,FINN
000,02,4956,SUBW
000,02,4956,SUBW
000,02,4957,QUAL
000,02,4961,THE 
000,02,4981,NVIS
000,02,4992,RADI
000,02,4994,SUBW
000,02,4994,SUBW
000,02,4999,KILR
000,02,5001,STAR
000,02,5001,STAR
000,02,5014,M&M 
000,02,5041,LEFE
000,02,5051,CHES
000,02,5051,CHES
000,02,5052,SOCI
000,02,5079,VIEN
000,02,5079,VIEN
000,02,5089,LOGE
000,02,5093,REST
000,02,5093,REST
000,02,5113,FALL
000,02,5118,QVIN
000,02,5122,AIR 
000,02,5143,FABE
000,02,5143,FABE
000,02,5144,TUYE
000,02,5168,PHIL
000,02,5173,MARC
000,02,5179,STRI
000,02,5185,LONG
000,02,5191,GREE
000,02,5193,TOTA
000,02,5217,GOLD
000,02,5242,QUES
000,02,5242,QUES
000,02,5244,MICR
000,02,5244,MICR
000,02,5283,AIR 
000,02,5283,AIR 
000,02,5316,HEAT
000,02,5317,PEER
000,02,5320,SOIL
000,02,5320,SOIL
000,02,5320,SOIL
000,02,5336,FAMO
000,02,5344,RENA
000,02,5353,L3 T
000,02,5362,TYSO
000,02,5365,BROO
000,02,5365,BROO
000,02,5365,BROO
000,02,5369,CULM
000,02,5369,CULM
000,02,5371,EVER
000,02,5372,TACO
000,02,5376,TED 
000,02,5377,HARV
000,02,5378,ALAM
000,02,5391,CHIR
000,02,5395,RAMS
000,02,5418,E & 
000,02,5418,E & 
000,02,5418,E & 
000,02,5431,SYCA
000,02,5450,MID 
000,02,5457,LABO
000,02,5461,CHAN
000,02,5461,CHAN
000,02,5483,BC C
000,02,5483,BC C
000,02,5483,BC C
000,02,5491,SOLE
000,02,5492,UNIF
000,02,5494,VILL
000,02,5509,SCOO
000,02,5527,OLD 
000,02,5534,LONG
000,02,5545,SCIL
000,02,5553,MATT
000,02,5559,R H 
000,02,5559,R H 
000,02,5567,SMS 
000,02,5575,DEAN
000,02,5598,TARG
000,02,5598,TARG
000,02,5619,MICH
000,02,5619,MICH
000,02,5637,CARL
000,02,5645,BEAU
000,02,5651,LUCH
000,02,5660,GANV
000,02,5672,BALD
000,02,5679,JOHN
000,02,5689,FLOR
000,02,5694,RAFA
000,02,5699,ARDE
000,02,5712,CALI
 000,02,5723,FDC
000,02,5729,CYLA
000,02,5744,PERS
000,02,5744,PERS
000,02,5745,R&B 
000,02,5745,R&B 
000,02,5763,SUCH
000,02,5775,COSM
000,02,5776,BUSI
000,02,5786,EAST
000,02,5822,CARM
000,02,5838,SHER
000,02,5853,MALE
000,02,5863,JAMM
000,02,5875,VIRG
000,02,5884,OEHM
000,02,5884,OEHM
000,02,5908,IDEE
000,02,5934,FUTR
000,02,5935,SOUR
000,02,5938,RARA
000,02,5941,GOGL
000,02,5948,GAST
000,02,5948,GAST
000,02,5956,P D 
000,02,5956,P D 
000,02,5971,COLO
000,02,5971,COLO
000,02,5977,MYND
000,02,5977,MYND
000,02,6005,WASH
000,02,6011,REGE
000,02,6018,OMEG
000,02,6032,TSG 
000,02,6053,MODE
000,02,6053,MODE
000,02,6053,MODE
000,02,6056,AUTO
000,02,6060,BAY 
000,02,6060,BAY 
000,02,6080,A & 
000,02,6086,J R 
000,02,6089,HRB 
000,02,6098,RAMI
000,02,6118,ISPM
000,02,6172,HUNT
000,02,6172,HUNT
000,02,6172,HUNT
000,02,6172,HUNT
000,02,6192,MANI
000,02,6203,DUNB
000,02,6203,DUNB
000,02,6206,ROBE
000,02,6208,GUTI
000,02,6238,BROO
000,02,6238,BROO
000,02,6239,CHAR
000,02,6289,ARGE
000,02,6315,GIOU
000,02,6318,CUMB
000,02,6337,EILE
000,02,6338,LOUI
000,02,6377,NATI
000,02,6377,NATI
000,02,6380,THE 
000,02,6392,UNIF
000,02,6417,LORI
000,02,6417,LORI
000,02,6425,AD P
000,02,6432,TANG
000,02,6432,TANG
000,02,6436,SOME
000,02,6469,GLOB
000,02,6475,PAYC
000,02,6504,WCS 
000,02,6518,AFCE
000,02,6553,CHER
000,02,6585,ALEX
000,02,6594,CATA
000,02,6596,COLD
000,02,6596,COLD
000,02,6607,R & 
000,02,6615,AUST
000,02,6636,VIRG
000,02,6638,LEAD
000,02,6653,BRES
000,02,6688,GEOD
000,02,6691,TRIS
000,02,6697,FEDE
000,02,6699,GREA
000,02,6703,WRIG
000,02,6706,A & 
000,02,6710,RTS,
000,02,6710,RTS,
000,02,6736,MORT
000,02,6745,QUAL
000,02,6760,SPRI
000,02,6760,SPRI
000,02,6761,LEGA
000,02,6764,FAMI
000,02,6778,ORIE
000,02,6780,KUMO
000,02,6782,COMM
000,02,6785,TYSO
000,02,6805,DILL
000,02,6805,DILL
000,02,6810,JOEL
000,02,6847,LUAN
000,02,6869,TREE
000,02,6869,TREE
000,02,6891,ROSS
000,02,6891,ROSS
000,02,6917,JRB,
000,02,6966,TWS 
000,02,6969,JOHN
000,02,7007,ENTE
000,02,7007,ENTE
000,02,7034,CHAT
000,02,7034,CHAT
000,02,7045,LETN
000,02,7046,STUD
000,02,7049,CHEF
000,02,7078,DA D
000,02,7093,YEON
000,02,7099,ACUT
000,02,7106,NEW 
000,02,7111,ALLI
000,02,7113,STEV
000,02,7133,MAXI
000,02,7152,BEST
000,02,7169,SEBE
000,02,7169,SEBE
000,02,7181,DISC
000,02,7181,DISC
000,02,7195,AQUA
000,02,7207,APPL
000,02,7207,APPL
000,02,7223,SIGN
000,02,7223,SIGN
000,02,7223,SIGN
000,02,7225,DAVI
000,02,7229,CVS 
000,02,7256,ALFR
000,02,7264,TECH
000,02,7282,SAFE
000,02,7282,SAFE
000,02,7292,NORT
000,02,7309,VIEN
000,02,7309,VIEN
000,02,7318,JAZU
000,02,7318,JAZU
000,02,7328,APPL
000,02,7328,APPL
000,02,7341,LEAD
000,02,7365,TISC
000,02,7369,SUAV
000,02,7376,CARE
000,02,7376,CARE
000,02,7380,BEVE
000,02,7392,EXTR
000,02,7403,BRAD
000,02,7403,BRAD
000,02,7413,RAMS
000,02,7441,PERF
000,02,7444,NORT
000,02,7534,LAW 
000,02,7534,LAW 
000,02,7548,EAGL
000,02,7552,HARN
000,02,7557,PAUL
000,02,7591,FRAM
000,02,7601,COMA
000,02,7602,SHOP
000,02,7602,SHOP
000,02,7604,ORTH
000,02,7604,ORTH
000,02,7612,WIDE
000,02,7625,F & 
000,02,7653,HAN 
000,02,7653,HAN 
000,02,7654,INTE
000,02,7654,INTE
000,02,7660,CORN
000,02,7660,CORN
000,02,7674,MANA
000,02,7692,MARI
000,02,7696,RESN
000,02,7707,WSP 
000,02,7707,WSP 
000,02,7731,A JO
000,02,7769,MOUN
000,02,7769,MOUN
000,02,7788,PETE
000,02,7791,BOB 
000,02,7810,W TH
000,02,7823,MASS
000,02,7823,MASS
000,02,7825,PARL
000,02,7829,DHI 
000,02,7838,GUIF
000,02,7871,HAIR
000,02,7875,CJC 
000,02,7895,HAZE
000,02,7899,CHRI
000,02,7907,J A 
 000,02,7915,ITR
000,02,7935,RITT
000,02,7935,RITT
000,02,7966,TALB
000,02,7980,EISE
000,02,8031,ENEX
000,02,8050,SAFE
000,02,8055,ROBE
000,02,8056,EXTE
000,02,8067,GENU
000,02,8084,BOBS
000,02,8090,BIBE
000,02,8094,ASSO
000,02,8096,TIAG
000,02,8096,TIAG
000,02,8107,PARA
000,02,8111,DECI
000,02,8111,DECI
000,02,8127,HOLI
000,02,8161,INTE
000,02,8161,INTE
000,02,8175,BIO-
000,02,8175,BIO-
000,02,8180,MLIN
000,02,8186,MT V
000,02,8189,INTE
000,02,8199,TUES
000,02,8199,TUES
000,02,8201,CARD
000,02,8217,PUBL
000,02,8225,LONG
000,02,8225,LONG
000,02,8226,WHIT
000,02,8247,WELL
000,02,8247,WELL
000,02,8249,SWEE
000,02,8255,SPRI
000,02,8283,SPRI
000,02,8286,CHES
000,02,8335,UNIT
000,02,8335,UNIT
000,02,8347,BURK
000,02,8347,BURK
000,02,8348,QUAL
000,02,8348,QUAL
000,02,8348,QUAL
000,02,8356,SMAL
000,02,8356,SMAL
000,02,8400,LONG
000,02,8405,MATT
000,02,8414,MAXI
000,02,8415,MCMU
000,02,8427,AMER
000,02,8427,AMER
000,02,8429,EDWI
000,02,8429,EDWI
000,02,8429,EDWI
000,02,8432,AARO
000,02,8459,EURE
000,02,8470,GELC
000,02,8470,GELC
000,02,8485,JDS 
000,02,8486,EXPR
000,02,8506,LEES
000,02,8515,BAUM
000,02,8515,BAUM
000,02,8516,CARQ
000,02,8537,HOME
000,02,8537,HOME
000,02,8537,HOME
000,02,8540,T A 
000,02,8551,GEN 
000,02,8576,QUAD
000,02,8600,NETW
000,02,8635,DHC 
000,02,8670,COLC
000,02,8670,COLC
000,02,8681,KRAF
000,02,8725,KING
000,02,8725,KING
000,02,8732,LIBE
000,02,8743,PENS
000,02,8743,PENS
000,02,8746,MIA 
000,02,8749,TON-
000,02,8753,ARIZ
000,02,8758,CUSH
000,02,8787,WHEA
000,02,8790,XIAO
000,02,8802,HOUS
000,02,8802,HOUS
000,02,8813,EURO
000,02,8823,CHMU
000,02,8838,MCLE
000,02,8855,VINC
000,02,8857,CAME
000,02,8859,TRIC
000,02,8859,TRIC
000,02,8863,IMAG
000,02,8863,IMAG
000,02,8876,DAVI
000,02,8878,CAM-
000,02,8878,CAM-
000,02,8927,NEC 
000,02,8929,MARM
000,02,8937,REFL
000,02,8938,ARON
000,02,8938,ARON
000,02,8940,ZAWI
000,02,8940,ZAWI
000,02,8946,G & 
000,02,8966,COMM
000,02,8974,KRAV
000,02,8975,MUKU
000,02,8986,ULTR
000,02,8986,ULTR
000,02,8986,ULTR
000,02,8997,AR &
000,02,9002,KAHN
000,02,9002,KAHN
000,02,9014,SPEC
000,02,9025,MARW
000,02,9025,MARW
000,02,9028,PERE
000,02,9032,DAVI
000,02,9032,DAVI
000,02,9051,COLE
000,02,9052,NOVA
000,02,9098,YOON
000,02,9101,ADVA
000,02,9120,ARDE
000,02,9122,SPRI
000,02,9127,FAIR
000,02,9127,FAIR
000,02,9139,STRI
000,02,9139,STRI
000,02,9145,PRIN
000,02,9147,CARO
000,02,9158,FIXE
000,02,9165,MERR
000,02,9166,MAYH
000,02,9176,UNIT
000,02,9190,AMPH
000,02,9190,AMPH
000,02,9192,MONE
000,02,9201,NATI
000,02,9215,INSU
000,02,9228,OLD 
000,02,9246,JAME
000,02,9248,COUN
000,02,9248,COUN
000,02,9261,SUN 
000,02,9276,ALLW
000,02,9288,MOOD
000,02,9290,FINI
000,02,9291,TYSO
000,02,9294,SYDE
000,02,9338,HAIR
000,02,9341,FAIR
000,02,9364,HERM
000,02,9364,HERM
000,02,9365,SWSG
000,02,9376,VILL
000,02,9378,ASMA
000,02,9378,ASMA
000,02,9379,CAND
000,02,9387,YONG
000,02,9407,HARR
000,02,9412,EXOT
000,02,9412,EXOT
000,02,9436,THE 
000,02,9436,THE 
000,02,9442,JOHN
000,02,9442,JOHN
000,02,9445,DR H
000,02,9447,SEVE
000,02,9456,MCLE
000,02,9456,MCLE
000,02,9468,FENT
000,02,9470,SHUT
000,02,9481,DI B
000,02,9488,WATE
000,02,9493,HILL
000,02,9505,GREE
000,02,9529,FAIR
000,02,9534,ANIT
000,02,9544,MERI
000,02,9548,SAFE
000,02,9579,ROBE
000,02,9579,ROBE
000,02,9617,SHUT
000,02,9621,CVS/
000,02,9622,G R 
000,02,9636,LE N
000,02,9639,ARCH
000,02,9649,GREE
000,02,9662,LUTH
000,02,9666,KAST
000,02,9666,KAST
000,02,9683,PRIM
000,02,9693,VIDA
000,02,9709,ZENI
000,02,9709,ZENI
000,02,9715,THOM
000,02,9737,POSZ
000,02,9748,PRO-
000,02,9755,IMMI
000,02,9757,MELI
000,02,9760,RED 
000,02,9774,MILL
000,02,9778,OLD 
000,02,9782,HOLY
000,02,9782,HOLY
000,02,9785,SPAC
000,02,9788,NORG
000,02,9792,LEMA
000,02,9807,VIEN
000,02,9808,AMER
000,02,9811,GRIF
000,02,9833,PART
000,02,9870,INPO
000,02,9892,SOUT
000,02,9897,GEEK
000,02,9897,GEEK
000,02,9915,BILL
000,02,9915,BILL
000,02,9933,KHN 
000,02,9933,KHN 
000,02,9952,ATTN
000,02,9952,ATTN
000,02,9964,RODR
000,02,9964,RODR
000,02,9969,U S 
000,02,9969,U S 
000,02,9977,EVEN
000,03,0009,HAA 
000,03,0011,EINS
000,03,0062,DORT
000,03,0066,AURO
000,03,0115,THE 
000,03,0115,THE 
000,03,0116,WASH
000,03,0116,WASH
000,03,0121,FAIR
000,03,0122,LOOM
000,03,0122,LOOM
000,03,0148,VPAC
000,03,0174,DLH 
000,03,0174,DLH 
000,03,0175,ASG 
000,03,0269,LANG
000,03,0278,COVE
000,03,0301,GRIM
000,03,0324,DOWD
000,03,0328,DULL
000,03,0353,EMKA
000,03,0353,EMKA
000,03,0360,JUST
000,03,0363,MCLE
000,03,0372,VICT
000,03,0376,ASIA
000,03,0406,PRAC
000,03,0433,JAY 
000,03,0438,GIAN
000,03,0438,GIAN
000,03,0443,BANK
000,03,0445,HONG
000,03,0453,FIOR
000,03,0494,HAML
000,03,0505,SONS
000,03,0514,RENN
000,03,0514,RENN
000,03,0525,HERN
000,03,0533,ENVI
000,03,0539,HESS
000,03,0545,HIGH
000,03,0552,AVAL
000,03,0558,ADVA
000,03,0558,ADVA
000,03,0561,ASSO
000,03,0561,ASSO
000,03,0564,HOME
000,03,0564,HOME
000,03,0598,WELL
000,03,0598,WELL
000,03,0600,U S 
000,03,0630,PHO 
000,03,0652,SEGW
000,03,0698,THAI
000,03,0728,LETI
000,03,0732,GILB
000,03,0742,MARS
000,03,0742,MARS
000,03,0743,KNIC
000,03,0746,MD &
000,03,0746,MD &
000,03,0749,C & 
000,03,0760,CHAN
000,03,0775,DURO
000,03,0794,NEOS
000,03,0802,MOUN
000,03,0802,MOUN
000,03,0804,BRUC
000,03,0813,NACH
000,03,0813,NACH
000,03,0843,NORT
000,03,0847,RESI
000,03,0847,RESI
000,03,0859,HOME
000,03,0859,HOME
000,03,0874,DIMO
000,03,0875,OAK 
000,03,0881,LEON
000,03,0881,LEON
000,03,0886,PARL
000,03,0893,PAUL
000,03,0901,PENN
000,03,0901,PENN
000,03,0930,GERM
000,03,0937,8296
000,03,0970,ULLI
000,03,0971,TOYO
000,03,0971,TOYO
000,03,0974,RAVE
000,03,0979,BALD
000,03,0987,REST
000,03,1003,DRL 
000,03,1010,CLEA
000,03,1012,ROBI
000,03,1017,LIVE
000,03,1038,CHRI
000,03,1043,CAPI
000,03,1053,TRIV
000,03,1058,AMER
000,03,1063,7 EL
000,03,1066,7 EL
000,03,1068,7 EL
000,03,1088,SLEE
000,03,1096,C2 E
000,03,1115,NATT
000,03,1116,GIAN
000,03,1125,ARCH
000,03,1138,STRA
000,03,1160,RAVE
000,03,1175,MUSI
000,03,1175,MUSI
000,03,1180,VIEN
000,03,1197,LOHR
000,03,1197,LOHR
000,03,1205,TUCK
000,03,1211,NEST
000,03,1211,NEST
000,03,1215,H&R 
000,03,1218,BLS 
000,03,1220,UNIT
000,03,1244,VERS
000,03,1251,PRO 
000,03,1252,VIEN
000,03,1252,VIEN
000,03,1266,VIEN
000,03,1267,VILL
000,03,1276,MARS
000,03,1276,MARS
000,03,1286,VIRG
000,03,1317,CLA-
000,03,1329,COMM
000,03,1331,WASH
000,03,1332,JOHN
000,03,1334,WEST
000,03,1339,PAUL
000,03,1348,SAI 
000,03,1352,WOOD
000,03,1358,Z & 
000,03,1358,Z & 
000,03,1373,INMA
000,03,1426,BEAU
000,03,1434,B R 
000,03,1445,VICT
000,03,1445,VICT
000,03,1458,E M 
000,03,1458,E M 
000,03,1504,CARM
000,03,1505,THE 
000,03,1505,THE 
000,03,1527,TRIL
000,03,1536,ISOM
000,03,1544,GUY 
000,03,1560,AIR 
000,03,1562,MW M
000,03,1567,MCSH
000,03,1567,MCSH
000,03,1575,CHAL
000,03,1576,VERS
000,03,1599,AVIV
000,03,1600,SUBU
000,03,1613,PINK
000,03,1614,PITN
000,03,1624,JUAN
000,03,1624,JUAN
000,03,1654,STAT
000,03,1654,STAT
000,03,1657,NORT
000,03,1665,DOMI
000,03,1677,VIEN
000,03,1681,VA B
000,03,1689,W T 
000,03,1689,W T 
000,03,1705,AREA
000,03,1706,NVBL
000,03,1717,AVAL
000,03,1734,TERA
000,03,1734,TERA
000,03,1760,DATA
000,03,1760,DATA
000,03,1771,CRYS
000,03,1775,SUBW
000,03,1786,ON T
000,03,1834,TABO
000,03,1838,TYCO
000,03,1857,VIEN
000,03,1857,VIEN
000,03,1858,HOWA
000,03,1868,V & 
000,03,1868,V & 
000,03,1868,V & 
000,03,1870,RENA
000,03,1870,RENA
000,03,1879,RUTH
000,03,1880,SHER
000,03,1894,MOUN
000,03,1894,MOUN
000,03,1895,GH L
000,03,1895,GH L
000,03,1908,SEAB
000,03,1924,TARG
000,03,1924,TARG
000,03,1931,7 EL
000,03,1931,7 EL
000,03,1948,FAIR
000,03,1971,SEW 
000,03,1980,DOLC
000,03,2000,MY E
000,03,2004,ORTH
000,03,2006,KOLB
000,03,2006,KOLB
000,03,2020,HERN
000,03,2020,HERN
000,03,2034,HERN
000,03,2037,UNIM
000,03,2049,NICO
000,03,2083,NATI
000,03,2086,BURK
000,03,2099,CAMB
000,03,2103,MESS
000,03,2122,CRES
000,03,2123,LITT
000,03,2123,LITT
000,03,2133,K W 
000,03,2133,K W 
000,03,2134,ACUC
000,03,2165,TIFF
000,03,2165,TIFF
000,03,2179,SYLL
000,03,2195,SPEE
000,03,2208,ALLA
000,03,2209,EYE 
000,03,2224,CLIM
000,03,2224,CLIM
000,03,2225,NATI
000,03,2246,TALB
000,03,2247,LEAD
000,03,2254,IDYL
000,03,2262,TECH
000,03,2271,KORE
000,03,2298,SALO
000,03,2298,SALO
000,03,2315,STEP
000,03,2315,STEP
000,03,2315,STEP
000,03,2338,L C 
000,03,2341,FIRE
000,03,2349,DOMI
000,03,2362,DATA
000,03,2374,WORL
000,03,2377,STAN
000,03,2378,REIC
000,03,2384,COMM
000,03,2394,JET 
000,03,2400,DOUG
000,03,2406,NORL
000,03,2426,IDYL
000,03,2433,J D 
000,03,2440,JOHN
000,03,2442,C & 
000,03,2447,CHER
000,03,2447,CHER
000,03,2458,HOME
000,03,2475,J AL
000,03,2483,PYRA
000,03,2517,IBR 
000,03,2528,THE 
000,03,2564,SOFT
000,03,2568,CAR 
000,03,2573,GUNS
000,03,2573,GUNS
000,03,2583,TRIA
000,03,2588,HOME
000,03,2588,HOME
000,03,2624,AMI 
000,03,2629,JUAN
000,03,2633,GREA
000,03,2634,RICH
000,03,2640,J G 
000,03,2648,SALE
000,03,2648,SALE
000,03,2670,CARD
000,03,2670,CARD
000,03,2674,COMP
000,03,2675,HOME
000,03,2698,RICH
000,03,2699,WASH
000,03,2713,TOTA
000,03,2716,HOME
000,03,2716,HOME
000,03,2726,MAG 
000,03,2737,SUPE
000,03,2749,AMER
000,03,2769,APPR
000,03,2797,SOLV
000,03,2802,M3 T
000,03,2816,SECU
000,03,2838,BALL
000,03,2845,LAWT
000,03,2845,LAWT
000,03,2851,AH E
000,03,2851,AH E
000,03,2907,NOGG
000,03,2926,ARTH
000,03,2930,MERC
000,03,2930,MERC
000,03,2943,FAIR
000,03,2955,WHEE
000,03,2956,TOYO
000,03,2974,CENT
000,03,2997,FINI
000,03,3005,PREC
000,03,3039,INVE
000,03,3039,INVE
000,03,3054,GREE
000,03,3077,THAY
000,03,3083,MAKO
000,03,3099,GIAN
000,03,3099,GIAN
000,03,3152,RHON
000,03,3152,RHON
000,03,3155,AMER
000,03,3167,THE 
000,03,3171,ACOU
000,03,3189,J C 
000,03,3209,BOWL
000,03,3209,BOWL
000,03,3229,AXO 
000,03,3235,KOLB
000,03,3235,KOLB
000,03,3235,KOLB
000,03,3241,NAPO
000,03,3243,ADVA
000,03,3263,CHOI
000,03,3296,GAME
000,03,3296,GAME
000,03,3308,JENI
000,03,3339,LYNN
000,03,3355,CENT
000,03,3356,NAPA
000,03,3365,P F 
000,03,3366,BLUE
000,03,3380,RWG 
000,03,3380,RWG 
000,03,3412,REST
000,03,3412,REST
000,03,3414,CULM
000,03,3417,EXPL
000,03,3438,FEDE
000,03,3487,VULC
000,03,3492,SEVE
000,03,3492,SEVE
000,03,3523,OAKT
000,03,3553,CU L
000,03,3553,CU L
000,03,3579,REX 
000,03,3597,DR J
000,03,3597,DR J
000,03,3614,DUAR
000,03,3630,NORT
000,03,3666,T & 
000,03,3666,T & 
000,03,3668,HAIR
000,03,3670,REST
000,03,3672,HAIR
000,03,3672,HAIR
000,03,3673,LIND
000,03,3673,LIND
000,03,3700,LONG
000,03,3708,SOUT
000,03,3720,LINC
000,03,3736,ABER
000,03,3736,ABER
000,03,3741,TAUR
000,03,3777,LANG
000,03,3777,LANG
000,03,3785,AEM 
000,03,3788,A P 
000,03,3796,SCHR
000,03,3812,ACHI
000,03,3823,CARE
000,03,3837,BRIG
000,03,3837,BRIG
000,03,3837,BRIG
000,03,3838,INNE
000,03,3839,V W 
000,03,3853,STAR
000,03,3861,C & 
000,03,3867,VERI
000,03,3871,F & 
000,03,3871,F & 
000,03,3879,VIRG
000,03,3885,GAST
000,03,3962,VALO
000,03,3981,RHIN
000,03,3985,MPL 
000,03,3994,AVAL
000,03,4022,METR
000,03,4045,J & 
000,03,4049,FRAN
000,03,4060,WIDD
000,03,4069,SHIN
000,03,4076,GOIN
000,03,4091,PLAS
000,03,4091,PLAS
000,03,4118,BEAC
000,03,4118,BEAC
000,03,4128,ALLU
000,03,4128,ALLU
000,03,4146,HRM 
000,03,4146,HRM 
000,03,4162,LONG
000,03,4162,LONG
000,03,4169,JOHN
000,03,4204,CONT
000,03,4228,BLUF
000,03,4245,CENT
000,03,4246,THE 
000,03,4254,COOK
000,03,4257,NICE
000,03,4274,KANE
000,03,4274,KANE
000,03,4297,CHIR
000,03,4297,CHIR
000,03,4314,AUDU
000,03,4330,AEST
000,03,4339,LOGI
000,03,4373,MERC
000,03,4387,HOND
000,03,4429,ZENA
000,03,4441,PUBL
000,03,4443,EAST
000,03,4477,ANTO
000,03,4502,NVA 
000,03,4549,ADCO
000,03,4549,ADCO
000,03,4555,VAN 
000,03,4555,VAN 
000,03,4557,ALLY
000,03,4557,ALLY
000,03,4597,TIRE
000,03,4612,SUMN
000,03,4617,LOWE
000,03,4617,LOWE
000,03,4622,MARA
000,03,4669,FLAG
000,03,4698,GRIM
000,03,4740,THOM
000,03,4745,ROBE
000,03,4745,ROBE
000,03,4753,GRID
000,03,4758,SPRI
000,03,4762,NETW
000,03,4764,MCLE
000,03,4764,MCLE
000,03,4766,SON'
000,03,4768,HIGH
000,03,4775,PANG
000,03,4786,CVS/
000,03,4794,RAPP
000,03,4807,EYE 
000,03,4807,EYE 
000,03,4827,METR
000,03,4842,OLIN
000,03,4842,OLIN
000,03,4849,SUNO
000,03,4863,VSC 
000,03,4864,SUNO
000,03,4865,KHAL
000,03,4865,KHAL
000,03,4909,DAL-
000,03,4920,TECH
000,03,4991,CULM
000,03,5002,BROW
000,03,5007,TAYL
000,03,5011,EAST
000,03,5030,KIND
000,03,5031,DULL
000,03,5068,WILL
000,03,5068,WILL
000,03,5071,BERE
000,03,5072,CHRI
000,03,5091,MACK
000,03,5099,SIMP
000,03,5105,VALA
000,03,5105,VALA
 000,03,5108,SPM
000,03,5111,ROWE
000,03,5119,TOYO
000,03,5119,TOYO
000,03,5130,CHAV
000,03,5133,ROSE
000,03,5144,IRON
000,03,5146,RAVE
000,03,5148,SPAR
000,03,5161,GREE
000,03,5182,DELT
000,03,5200,FAIR
000,03,5200,FAIR
000,03,5200,FAIR
000,03,5224,J C 
000,03,5225,CHAN
000,03,5227,CENT
000,03,5287,LOHR
000,03,5347,TERR
000,03,5347,TERR
000,03,5348,GOEL
000,03,5348,GOEL
000,03,5363,NICE
000,03,5364,NEXT
000,03,5364,NEXT
000,03,5369,POMP
000,03,5376,RICE
000,03,5384,AE S
000,03,5475,ODYN
000,03,5475,ODYN
000,03,5487,JAME
000,03,5487,JAME
000,03,5488,PEND
000,03,5507,MBO 
000,03,5507,MBO 
000,03,5509,DERM
000,03,5530,ANTI
000,03,5535,7 EL
000,03,5539,NEW 
000,03,5548,LITT
000,03,5573,SHER
000,03,5576,HURL
000,03,5581,SOUR
000,03,5586,STRA
000,03,5586,STRA
000,03,5588,QUAR
000,03,5594,T-MO
000,03,5598,BISO
000,03,5600,BILL
000,03,5619,W M 
000,03,5622,LONG
000,03,5622,LONG
000,03,5631,CTMI
000,03,5631,CTMI
000,03,5633,ANN 
000,03,5633,ANN 
000,03,5638,LOFT
000,03,5638,LOFT
000,03,5645,VENC
000,03,5647,MUSI
000,03,5662,CH2M
000,03,5662,CH2M
000,03,5679,ANDR
000,03,5679,ANDR
000,03,5690,KORE
000,03,5709,REGA
000,03,5715,WORL
000,03,5728,SPRI
000,03,5728,SPRI
000,03,5737,VIEN
000,03,5771,CCS 
000,03,5771,CCS 
000,03,5795,POTO
000,03,5820,LIPP
000,03,5820,LIPP
000,03,5830,JAN 
000,03,5832,METR
000,03,5832,METR
000,03,5837,MCDI
000,03,5854,SODE
000,03,5854,SODE
000,03,5855,PEDI
000,03,5858,AMER
000,03,5873,CAB 
000,03,5873,CAB 
000,03,5882,HEMA
000,03,5892,STOR
000,03,5892,STOR
000,03,5894,LAND
000,03,5897,CHIL
000,03,5921,HAIR
000,03,5925,BUSW
000,03,5937,COLO
000,03,5940,TOM 
000,03,5953,WICK
000,03,5956,WITT
000,03,5961,MONT
000,03,5974,HENS
000,03,5983,BFG/
000,03,5992,FYIN
000,03,6004,VILL
000,03,6007,CVS/
000,03,6007,CVS/
000,03,6007,CVS/
000,03,6020,REST
000,03,6021,ANTH
000,03,6134,NANC
000,03,6134,NANC
000,03,6155,CORS
000,03,6207,HERT
000,03,6228,HI-T
000,03,6256,ELWO
