DMV1,DMV2,DMV3,VIN
A23,82,0859,2462
A23,82,0859,1974
A23,82,0862,1461
A23,82,0863,5728
A23,82,0863,8895
A23,82,0884,2102
A23,82,0885,2084
A23,82,0885,3035
A23,82,0886,7283
A23,82,0888,6150
A23,82,0889,3823
A23,82,0891,8562
A23,82,0893,4666
A23,82,0893,1115
A23,82,0896,8552
A23,82,0898,6993
A23,82,0901,3930
A23,82,0901,1303
A23,82,0903,3188
A23,82,0965,8479
A23,82,0965,2908
A23,82,0977,2682
A23,82,0980,8148
A23,82,0981,6623
A23,82,0987,2576
A23,82,1001,2925
A23,82,1001,3288
A23,82,1009,5683
A23,82,1013,1968
A23,82,1023,7562
A23,82,1038,1604
A23,82,1071,9140
A23,82,1072,7145
A23,82,1081,7436
A23,82,1082,0081
A23,82,1262,1136
A23,82,1264,0490
A23,82,1280,6315
A23,82,1350,7760
A23,82,1364,6219
A23,82,1448,8427
A23,82,1449,9804
A23,82,1524,2109
A23,82,1537,2357
A23,82,1540,9193
A23,82,1541,2247
A23,82,1543,2795
A23,82,1544,0199
A23,82,1554,4736
A23,82,1561,6873
A23,82,1566,7784
A23,82,1566,0937
A23,82,1600,5996
A23,82,1602,0527
A23,82,1603,3683
A23,82,1604,6861
A23,82,1604,7376
A23,82,1609,2043
A23,82,1626,4091
A23,82,1627,3791
A23,82,1658,7174
A23,82,1706,0763
A23,82,1710,2547
A23,82,1730,3576
A23,82,1730,5460
A23,82,1734,1859
A23,82,1775,2956
A23,82,1793,2530
A23,82,1793,1243
A23,82,1794,4177
A23,82,1831,1647
A23,82,1840,1739
A23,82,1908,1264
A23,82,1909,4363
A23,82,1917,5625
A23,82,1923,6283
A23,82,1938,5769
A23,82,1953,9275
A23,82,1986,8568
A23,82,1997,3249
A23,82,2006,0376
A23,82,2016,2153
A23,82,2022,7622
A23,82,2026,0005
A23,82,2030,1526
A23,82,2031,1176
A23,82,2046,2598
A23,82,2047,6379
A23,82,2099,7142
A23,82,2163,7911
A23,82,2181,6260
A23,82,2308,8408
A23,82,2311,5176
A23,82,2313,7750
A23,82,2397,5704
A23,82,2418,4681
A23,82,2425,1524
A23,82,2429,9609
A23,82,2429,0161
A23,82,2441,3382
A23,82,2441,5017
A23,82,2446,3791
A23,82,2514,2498
A23,82,2537,3380
A23,82,2644,7375
A23,82,2644,5633
A23,82,2645,8146
A23,82,2686,8483
A23,82,2686,5282
A23,82,2758,0742
A23,82,2772,8484
A23,82,2837,1048
A23,82,2841,7242
A23,82,2873,6218
A23,82,2874,5801
A23,82,2877,4468
A23,82,2879,3453
A23,82,2964,83MD
A23,82,2964,0025
A23,82,2965,0325
A23,82,2965,1202
A23,82,2967,1995
A23,82,2970,3698
A23,82,2970,4161
A23,82,2973,9485
A23,82,2980,7360
A23,82,2980,3738
A23,82,2981,6030
A23,82,2988,4278
A23,82,2989,5684
A23,82,3028,7136
A23,82,3028,7785
A23,82,3047,6804
A23,82,3069,6085
A23,82,3125,3036
A23,82,3130,4597
A23,82,3159,5888
A23,82,3161,1138
A23,82,3236,2140
A23,82,3237,7401
A23,82,3260,7730
A23,82,3265,6290
A23,82,3268,1404
A23,82,3269,8342
A23,82,3272,5399
A23,82,3272,7910
A23,82,3274,1712
A23,82,3276,3019
A23,82,3294,2848
A23,82,3295,6467
A23,82,3297,6085
A23,82,3310,3011
A23,82,3311,8485
A23,82,3312,6975
A23,82,3328,2855
A23,82,3328,4061
A23,82,3335,2881
A23,82,3336,7340
A23,82,3339,2659
A23,82,3355,2273
A23,82,3363,0219
A23,82,3371,8360
A23,82,3371,6630
A23,82,3372,8113
A23,82,3389,0859
A23,82,3389,9934
A23,82,3402,8736
A23,82,3403,2618
A23,82,3404,6632
A23,82,3414,5044
A23,82,3414,2699
A23,82,3416,9681
A23,82,3416,1313
A23,82,3446,2753
A23,82,3450,5365
A23,82,3471,5776
A23,82,3491,3860
A23,82,3500,0318
A23,82,3500,5513
A23,82,3511,0329
A23,82,3515,5596
A23,82,3537,9455
A23,82,3537,7227
A23,82,3538,2572
A23,82,3618,8023
A23,82,3645,8245
A23,82,3646,1147
A23,82,3648,4800
A23,82,3650,4992
A23,82,3660,4279
A23,82,3664,1820
A23,82,3666,9726
A23,82,3673,2120
A23,82,3674,2745
A23,82,3677,8078
A23,82,3678,6623
A23,82,3748,4050
A23,82,3754,5264
A23,82,3765,5850
A23,82,3768,6402
A23,82,3769,2517
A23,82,3771,6901
A23,82,3772,1859
A23,82,3772,1377
A23,82,3773,7858
A23,82,3795,2303
A23,82,3811,3558
A23,82,3812,1873
A23,82,3909,0075
A23,82,3913,7562
A23,82,4030,2361
A23,82,4033,6703
A23,82,4033,9591
A23,82,4035,5648
A23,82,4037,7666
A23,82,4053,9725
A23,82,4057,7286
A23,82,4057,1677
A23,82,4066,9288
A23,82,4069,4929
A23,82,4147,7428
A23,82,4155,4593
A23,82,4159,6840
A23,82,4203,0615
A23,82,4203,9592
A23,82,4205,0609
A23,82,4205,8343
A23,82,4207,7887
A23,82,4207,6053
A23,82,4210,6436
A23,82,4210,4728
A23,82,4213,2645
A23,82,4260,0851
A23,82,4323,6174
A23,82,4323,0524
A23,82,4396,2882
A23,82,4398,2899
A23,82,4398,0208
A23,82,4426,1490
A23,82,4429,6069
A23,82,4435,3055
A23,82,4468,9721
A23,82,4472,9346
A23,82,4474,0964
A23,82,4482,2794
A23,82,4516,8726
A23,82,4516,7610
A23,82,4524,0522
A23,82,4524,0981
A23,82,4563,1563
A23,82,4643,3127
A23,82,4651,9967
A23,82,4653,9018
A23,82,4655,5748
A23,82,4661,1846
A23,82,4667,8274
A23,82,4667,6461
A23,82,4670,3675
A23,82,4671,3799
A23,82,4679,1127
A23,82,4679,9804
A23,82,4718,1937
A23,82,4744,2614
A23,82,4752,5621
A23,82,4753,1590
A23,82,4756,2763
A23,82,4760,2294
A23,82,4769,8791
A23,82,4769,3322
A23,82,4770,2170
A23,82,4771,9295
A23,82,4771,0217
A23,82,4775,1632
A23,82,4775,5886
A23,82,4777,0581
A23,82,4777,1864
A23,82,4779,3120
A23,82,4822,7892
A23,82,4829,5393
A23,82,4897,3993
A23,82,4958,1902
A23,82,5002,1867
A23,82,5002,1324
A23,82,5131,0935
A23,82,5216,5165
A23,82,5234,6271
A23,82,5244,3362
A23,82,5246,4850
A23,82,5408,8420
A23,82,5411,2444
A23,82,5412,1143
A23,82,5454,2841
A23,82,5455,7537
A23,82,5455,3307
A23,82,5460,4572
A23,82,5462,5834
A23,82,5462,8567
A23,82,5500,2220
A23,82,5500,1177
A23,82,5510,8193
A23,82,5512,2973
A23,82,5514,5924
A23,82,5516,F091
A23,82,5521,8926
A23,82,5523,8353
A23,82,5530,7706
A23,82,5530,2218
A23,82,5533,6951
A23,82,5534,3866
A23,82,5568,6987
A23,82,5654,7193
A23,82,5654,7998
A23,82,5656,7799
A23,82,5659,0136
A23,82,5661,7151
A23,82,5661,5512
A23,82,5664,1800
A23,82,5664,0100
A23,82,5685,7919
A23,82,5737,2460
A23,82,5740,3064
A23,82,5747,7175
A23,82,5747,6325
A23,82,5755,5129
A23,82,5755,1408
A23,82,5755,5733
A23,82,5762,6474
A23,82,5763,0754
A23,82,5768,5333
A23,82,5770,3315
A23,82,5776,8572
A23,82,5805,5493
A23,82,5805,7730
A23,82,5806,5092
A23,82,5806,9693
A23,82,5806,3743
A23,82,5807,4406
A23,82,5809,5739
A23,82,5809,2556
A23,82,5814,0439
A23,82,5819,6304
A23,82,5819,4113
A23,82,5821,3136
A23,82,5840,4909
A23,82,5841,3318
A23,82,5848,1280
A23,82,5849,0677
A23,82,5850,5859
A23,82,5857,0213
A23,82,5865,0427
A23,82,5867,9096
A23,82,5869,8554
A23,82,5870,6962
A23,82,5871,2670
A23,82,5884,5287
A23,82,5884,1210
A23,82,5887,9015
A23,82,5907,1032
A23,82,5907,6637
A23,82,5908,6654
A23,82,5910,2421
A23,82,5917,9508
A23,82,5920,4424
A23,82,5920,3142
A23,82,5925,8549
A23,82,5941,4063
A23,82,5942,8516
A23,82,5943,7473
A23,82,5943,2678
A23,82,5945,1928
A23,82,5948,6268
A23,82,5986,8647
A23,82,5987,3456
A23,82,6015,4503
A23,82,6016,3146
A23,82,6020,9663
A23,82,6022,8505
A23,82,6026,8524
A23,82,6027,8221
A23,82,6032,1324
A23,82,6033,6843
A23,82,6040,1892
A23,82,6041,9358
A23,82,6047,7709
A23,82,6071,4010
A23,82,6072,8059
A23,82,6075,8517
A23,82,6075,2292
A23,82,6077,2156
A23,82,6091,4862
A23,82,6104,4021
A23,82,6195,3962
A23,82,6242,3773
A23,82,6280,9759
A23,82,6290,4028
A23,82,6401,7174
A23,82,6417,2653
A23,82,6468,8145
A23,82,6471,2720
A23,82,6473,5669
A23,82,6474,1800
A23,82,6475,9047
A23,82,6481,8440
A23,82,6489,3340
A23,82,6490,5924
A23,82,6493,1314
A23,82,6493,8901
A23,82,6543,8051
A23,82,6545,1071
A23,82,6548,7492
A23,82,6575,1380
A23,82,6578,1779
A23,82,6589,7433
A23,82,6595,2120
A23,82,6595,3912
A23,82,6610,7637
A23,82,6613,6515
A23,82,6683,0330
A23,82,6691,2131
A23,82,6691,4616
A23,82,6691,3753
A23,82,6752,5389
A23,82,6779,2599
A23,82,6783,9807
A23,82,6786,9863
A23,82,6786,5381
A23,82,6787,5419
A23,82,6787,7621
A23,82,6790,4179
A23,82,6790,7032
A23,82,6793,2833
A23,82,6894,1992
A23,82,6902,2810
A23,82,6904,9471
A23,82,6904,6544
A23,82,6907,9701
A23,82,6908,2181
A23,82,6909,2440
A23,82,6910,4176
A23,82,6922,8377
A23,82,7064,0489
A23,82,7148,1887
A23,82,7150,5262
A23,82,7151,2763
A23,82,7151,4875
A23,82,7157,3730
A23,82,7168,0418
A23,82,7171,2574
A23,82,7194,4894
A23,82,7208,2483
A23,82,7230,4230
A23,82,7235,1204
A23,82,7235,6584
A23,82,7255,5786
A23,82,7256,4210
A23,82,7258,2452
A23,82,7263,2532
A23,82,7268,8015
A23,82,7271,0388
A23,82,7272,1373
A23,82,7273,7845
A23,82,7287,1788
A23,82,7287,4954
A23,82,7357,4296
A23,82,7357,4217
A23,82,7382,0362
A23,82,7384,0247
A23,82,7384,8362
A23,82,7387,2276
A23,82,7411,5108
A23,82,7502,6039
A23,82,7503,2698
A23,82,7503,3098
A23,82,7545,5483
A23,82,7545,3590
A23,82,7591,7880
A23,82,7766,7835
A23,82,7800,8358
A23,82,7820,9998
A23,82,7822,9915
A23,82,7824,3747
A23,82,7990,6796
A23,82,7991,3873
A23,82,7993,3736
A23,82,7994,4552
A23,82,7994,9421
A23,82,8111,6537
A23,82,8111,0015
A23,82,8112,1985
A23,82,8113,6235
A23,82,8114,4307
A23,82,8222,9550
A23,82,8222,4469
A23,82,8222,1142
A23,82,8223,1871
A23,82,8223,6110
A23,82,8225,9126
A23,82,8225,2123
A23,82,8353,4183
A23,82,8355,9829
A23,82,8396,5384
A23,82,8398,2568
A23,82,8405,2819
A23,82,8443,8107
A23,82,8443,0144
A23,82,8460,0474
A23,82,8460,2483
A23,82,8474,7425
A23,82,8474,4552
A23,82,8475,6611
A23,82,8476,7233
A23,82,8477,0848
A23,82,8477,6544
A23,82,8477,7370
A23,82,8585,7036
A23,82,8585,3498
A23,82,8585,6207
A23,82,8620,6138
A23,82,8632,9212
A23,82,8632,2779
A23,82,8724,4008
A23,82,8825,4792
A23,82,8825,1017
A23,82,8827,8024
A23,82,8830,8013
A23,82,8841,7496
A23,82,8859,4556
A23,82,8879,5686
A23,82,8900,9351
A23,82,8902,9317
A23,82,8903,2101
A23,82,8903,5019
A23,82,8903,3630
A23,82,8908,2032
A23,82,8909,3339
A23,82,8910,7804
A23,82,8916,7423
A23,82,8943,9763
A23,82,8943,8478
A23,82,8944,1520
A23,82,8945,7092
A23,82,8952,5499
A23,82,8952,4355
A23,82,8952,3481
A23,82,8957,1636
A23,82,8957,3850
A23,82,8959,5676
A23,82,8959,8392
A23,82,8963,5206
A23,82,9008,1744
A23,82,9052,1939
A23,82,9100,5985
A23,82,9102,7862
A23,82,9104,9976
A23,82,9104,0935
A23,82,9105,1394
A23,82,9108,9364
A23,82,9110,7598
A23,82,9111,7219
A23,82,9138,3174
A23,82,9140,5702
A23,82,9159,8773
A23,82,9159,2308
A23,82,9171,1777
A23,82,9172,1116
A23,82,9176,3285
A23,82,9181,6523
A23,82,9308,4801
A23,82,9308,0092
A23,82,9315,5628
A23,82,9320,1309
A23,82,9323,4334
A23,82,9329,3678
A23,82,9329,3678
A23,82,9334,5152
A23,82,9334,9818
A23,82,9337,1329
A23,82,9337,7787
A23,82,9338,2416
A23,82,9369,5479
A23,82,9370,6536
A23,82,9375,2244
A23,82,9379,6421
A23,82,9380,2467
A23,82,9390,1382
A23,82,9405,0179
A23,82,9405,1008
A23,82,9408,0589
A23,82,9416,3650
A23,82,9438,0107
A23,82,9441,0862
A23,82,9442,9958
A23,82,9446,1722
A23,82,9446,0979
A23,82,9457,9129
A23,82,9486,1867
A23,82,9564,4950
A23,82,9571,0263
A23,82,9575,0201
A23,82,9595,3117
A23,82,9610,0609
A23,82,9612,6444
A23,82,9614,6172
A23,82,9645,2942
A23,82,9648,9804
A23,82,9664,0924
A23,82,9668,1912
A23,82,9673,8743
A23,82,9674,7758
A23,82,9674,5290
A23,82,9679,4569
A23,82,9681,5019
A23,82,9681,7197
A23,82,9683,8021
A23,82,9684,2785
A23,82,9684,3133
A23,82,9688,4268
A23,82,9688,6803
A23,82,9689,9151
A23,82,9696,2468
A23,82,9697,6160
A23,82,9699,6083
A23,82,9702,2591
A23,82,9705,0959
A23,82,9706,3719
A23,82,9733,9195
A23,82,9742,5518
A23,82,9746,4971
A23,82,9747,623A
A23,82,9754,6519
A23,82,9766,4168
A23,82,9766,7916
A23,82,9767,1315
A23,82,9772,2324
A23,82,9819,1216
A23,82,9825,7585
A23,82,9828,3674
A23,82,9831,3529
A23,82,9831,0430
A23,82,9833,6807
A23,82,9833,6093
A23,82,9846,2288
A23,82,9846,1041
A23,82,9894,1975
A23,82,9901,7115
A23,82,9901,9331
A23,82,9905,4426
A23,82,9905,5923
A23,82,9907,3358
A23,82,9907,5865
A23,82,9908,2964
A23,82,9912,8051
A23,82,9929,0998
A23,82,9933,9778
A23,82,9933,4499
A23,82,9973,1711
A23,82,9978,4166
A23,82,9982,1302
A23,82,9984,5965
A23,82,9986,9694
A23,82,9989,7795
A23,82,9989,5394
A23,83,0017,1929
A23,83,0062,1713
A23,83,0112,1086
A23,83,0114,4911
A23,83,0183,2807
A23,83,0294,9476
A23,83,0298,0433
A23,83,0298,7491
A23,83,0348,8739
A23,83,0349,3492
A23,83,0349,3492
A23,83,0393,0917
A23,83,0394,1941
A23,83,0428,2509
A23,83,0428,3267
A23,83,0442,0296
A23,83,0454,1787
A23,83,0465,3379
A23,83,0465,8820
A23,83,0533,5149
A23,83,0625,0150
A23,83,0634,3043
A23,83,0637,7566
A23,83,0742,6632
A23,83,0745,9407
A23,83,0792,6239
A23,83,0800,2671
A23,83,0800,0754
A23,83,0802,5532
A23,83,0881,5410
A23,83,0881,2467
A23,83,0882,3888
A23,83,0935,6987
A23,83,0936,7345
A23,83,0973,3564
A23,83,0974,2961
A23,83,1012,4392
A23,83,1171,0307
A23,83,1248,2456
A23,83,1312,6626
A23,83,1327,3123
A23,83,1380,9508
A23,83,1430,2179
A23,83,1430,9226
A23,83,1431,9360
A23,83,1437,2179
A23,83,1496,6717
A23,83,1549,5561
A23,83,1577,2872
A23,83,1581,2783
A23,83,1582,2217
A23,83,1584,9593
A23,83,1587,3885
A23,83,1590,2717
A23,83,1591,2835
A23,83,1592,8807
A23,83,1593,1602
A23,83,1597,4403
A23,83,1598,7633
A23,83,1615,0020
A23,83,1617,5648
A23,83,1688,8875
A23,83,1690,0895
A23,83,1697,6663
A23,83,1697,1947
A23,83,1703,8949
A23,83,1703,8128
A23,83,1719,4062
A23,83,1728,6666
A23,83,1728,H596
A23,83,1728,2337
A23,83,1730,0845
A23,83,1731,4109
A23,83,1740,4934
A23,83,1745,7570
A23,83,1747,5964
A23,83,1748,0496
A23,83,1749,6710
A23,83,1754,6873
A23,83,1759,1761
A23,83,1760,3092
A23,83,1762,3811
A23,83,1764,2265
A23,83,1764,9706
A23,83,1771,7788
A23,83,1771,5918
A23,83,1772,6068
A23,83,1772,8041
A23,83,1775,6713
A23,83,1790,8891
A23,83,1812,6260
A23,83,1818,0813
A23,83,1818,1355
A23,83,1826,1138
A23,83,1831,2454
A23,83,1832,4181
A23,83,1882,5502
A23,83,1890,776O
A23,83,1911,3250
A23,83,1919,0333
A23,83,1921,9153
A23,83,1927,2308
A23,83,1929,6481
A23,83,1930,7334
A23,83,1935,0303
A23,83,1937,5175
A23,83,1941,9562
A23,83,1950,4168
A23,83,1969,9269
A23,83,1969,0806
A23,83,2004,79TR
A23,83,2004,1137
A23,83,2044,7496
A23,83,2045,5099
A23,83,2046,1728
A23,83,2047,2776
A23,83,2052,5756
A23,83,2052,6408
A23,83,2061,5012
A23,83,2102,0279
A23,83,2105,8895
A23,83,2119,9298
A23,83,2120,9653
A23,83,2121,0300
A23,83,2124,2481
A23,83,2130,0693
A23,83,2142,0880
A23,83,2147,6950
A23,83,2150,8349
A23,83,2154,0125
A23,83,2156,0087
A23,83,2163,8824
A23,83,2165,6759
A23,83,2166,1379
A23,83,2166,7062
A23,83,2174,4942
A23,83,2183,4712
A23,83,2196,7555
A23,83,2199,1959
A23,83,2200,0926
A23,83,2200,1736
A23,83,2205,2343
A23,83,2211,0041
A23,83,2258,0712
A23,83,2258,6189
A23,83,2258,1155
A23,83,2260,0204
A23,83,2262,0740
A23,83,2331,8167
A23,83,2332,6059
A23,83,2332,4605
A23,83,2336,0657
A23,83,2337,1781
A23,83,2368,4245
A23,83,2368,5841
A23,83,2369,6576
A23,83,2374,4937
A23,83,2376,4657
A23,83,2379,7994
A23,83,2379,4556
A23,83,2381,1267
A23,83,2392,0342
A23,83,2393,6551
A23,83,2418,3711
A23,83,2420,5428
A23,83,2435,8195
A23,83,2472,7876
A23,83,2479,5666
A23,83,2482,1390
A23,83,2484,7157
A23,83,2522,8630
A23,83,2522,2831
A23,83,2526,7208
A23,83,2530,8750
A23,83,2531,0037
A23,83,2533,4456
A23,83,2541,6912
A23,83,2546,3179
A23,83,2555,8134
A23,83,2563,2857
A23,83,2564,4690
A23,83,2565,0805
A23,83,2565,6556
A23,83,2567,3556
A23,83,2568,8858
A23,83,2570,7933
A23,83,2599,3689
A23,83,2605,3639
A23,83,2618,7221
A23,83,2623,2750
A23,83,2624,7655
A23,83,2630,2663
A23,83,2633,1810
A23,83,2684,0429
A23,83,2687,9807
A23,83,2687,6319
A23,83,2690,3019
A23,83,2690,1272
A23,83,2698,4357
A23,83,2713,1634
A23,83,2713,5801
A23,83,2718,6581
A23,83,2748,0289
A23,83,2748,8341
A23,83,2799,9561
A23,83,2802,8817
A23,83,2818,5864
A23,83,2822,8939
A23,83,2887,6592
A23,83,2899,2400
A23,83,2903,2576
A23,83,3005,3979
A23,83,3007,0304
A23,83,3007,9879
A23,83,3009,1986
A23,83,3237,3996
A23,83,3246,7013
A23,83,3246,6887
A23,83,3249,2358
A23,83,3249,7239
A23,83,3311,8915
A23,83,3313,3487
A23,83,3313,9201
A23,83,3314,5164
A23,83,3574,1099
A23,83,3609,8618
A23,83,3613,2976
A23,83,3657,9482
A23,83,3737,7108
A23,83,3737,1881
A23,83,3739,1858
A23,83,3740,3566
A23,83,3741,6886
A23,83,3741,0290
A23,83,3743,4663
A23,83,3747,6674
A23,83,3747,1400
A23,83,3748,2233
A23,83,3750,3251
A23,83,3750,8741
A23,83,3752,5753
A23,83,3752,5284
A23,83,3969,0305
A23,83,3971,9323
A23,83,3974,5642
A23,83,3976,1788
A23,83,4020,0859
A23,83,4020,9486
A23,83,4024,9869
A23,83,4027,0588
A23,83,4027,1918
A23,83,4031,7687
A23,83,4032,0470
A23,83,4032,5320
A23,83,4036,6775
A23,83,4036,0742
A23,83,4037,6702
A23,83,4038,4745
A23,83,4041,0163
A23,83,4043,9013
A23,83,4049,8945
A23,83,4054,5169
A23,83,4060,0991
A23,83,4089,5774
A23,83,4092,5918
A23,83,4093,2417
A23,83,4094,5300
A23,83,4095,8159
A23,83,4095,8159
A23,83,4098,2257
A23,83,4098,5936
A23,83,4106,1826
A23,83,4106,2002
A23,83,4107,1336
A23,83,4107,1464
A23,83,4107,58TP
A23,83,4144,0342
A23,83,4148,0257
A23,83,4152,7202
A23,83,4230,6068
A23,83,4236,2028
A23,83,4236,0913
A23,83,4291,3729
A23,83,4347,6892
A23,83,4350,5993
A23,83,4351,7841
A23,83,4351,2447
A23,83,4357,0425
A23,83,4360,7796
A23,83,4370,7784
A23,83,4379,1504
A23,83,4380,1557
A23,83,4383,3274
A23,83,4397,9851
A23,83,4402,5229
A23,83,4417,6260
A23,83,4418,8329
A23,83,4422,2545
A23,83,4423,4986
A23,83,4432,0624
A23,83,4432,4068
A23,83,4436,5276
A23,83,4436,3581
A23,83,4438,0104
A23,83,4481,1141
A23,83,4484,5044
A23,83,4484,8276
A23,83,4489,8173
A23,83,4495,5016
A23,83,4548,7509
A23,83,4557,2625
A23,83,4560,0783
A23,83,4681,0265
A23,83,4687,6226
A23,83,4689,0461
A23,83,4689,5309
A23,83,4689,7215
A23,83,4720,0626
A23,83,4720,2563
A23,83,4750,4147
A23,83,4757,5874
A23,83,4757,7520
A23,83,4761,4658
A23,83,4763,5868
A23,83,4852,5496
A23,83,4852,1595
A23,83,4899,9671
A23,83,4899,3740
A23,83,4924,1056
A23,83,4974,1682
A23,83,4981,4874
A23,83,4983,9842
A23,83,4991,9729
A23,83,4992,3857
A23,83,4997,6204
A23,83,4998,1428
A23,83,4999,8885
A23,83,4999,9628
A23,83,5004,0208
A23,83,5024,5239
A23,83,5028,0017
A23,83,5029,1970
A23,83,5029,8715
A23,83,5035,9592
A23,83,5040,5496
A23,83,5043,5877
A23,83,5047,99TR
A23,83,5084,5553
A23,83,5084,4313
A23,83,5125,1129
A23,83,5138,5064
A23,83,5139,3711
A23,83,5139,9741
A23,83,5140,2452
A23,83,5148,9735
A23,83,5154,0787
A23,83,5193,8688
A23,83,5194,7664
A23,83,5232,6015
A23,83,5244,9230
A23,83,5252,5714
A23,83,5256,0784
A23,83,5256,2773
A23,83,5293,0417
A23,83,5367,5620
A23,83,5419,9454
A23,83,5422,0170
A23,83,5423,5868
A23,83,5434,2452
A23,83,5434,3964
A23,83,5470,6523
A23,83,5470,5919
A23,83,5502,5110
A23,83,5503,0349
A23,83,5504,9409
 A23,83,5505,nan
A23,83,5506,0036
A23,83,5506,5925
A23,83,5512,7173
A23,83,5513,1325
A23,83,5515,5248
A23,83,5519,3366
A23,83,5605,6816
A23,83,5631,8779
A23,83,5644,1847
A23,83,5645,7033
A23,83,5659,3781
A23,83,5660,1594
A23,83,5675,8698
A23,83,5675,8378
A23,83,5678,5693
A23,83,5685,0593
A23,83,5708,1781
A23,83,5709,7384
A23,83,5725,7120
A23,83,5726,1585
A23,83,5742,1877
A23,83,5742,4810
A23,83,5746,1804
A23,83,5747,8168
A23,83,5754,2212
A23,83,5786,3056
A23,83,5807,5090
A23,83,5809,5766
A23,83,5811,9866
A23,83,5811,1004
A23,83,5813,0818
A23,83,5813,2196
A23,83,5814,1672
A23,83,5855,8907
A23,83,5901,2812
A23,83,5932,4598
A23,83,5932,1915
A23,83,5958,9735
A23,83,6090,2794
A23,83,6090,4665
A23,83,6129,5488
A23,83,6130,6234
A23,83,6130,8054
A23,83,6148,8768
A23,83,6157,8504
A23,83,6171,6055
A23,83,6180,1377
A23,83,6185,4310
A23,83,6190,2489
A23,83,6191,3106
A23,83,6194,0607
A23,83,6194,2410
A23,83,6195,3021
A23,83,6196,7029
A23,83,6196,0639
A23,83,6199,6434
A23,83,6278,4190
A23,83,6280,0403
A23,83,6298,1113
A23,83,6304,0018
A23,83,6308,1604
A23,83,6315,8566
A23,83,6318,4924
A23,83,6324,7687
A23,83,6337,5754
A23,83,6339,2906
A23,83,6341,4930
A23,83,6349,1800
A23,83,6350,2903
A23,83,6392,5797
A23,83,6413,3429
A23,83,6416,1565
A23,83,6416,1203
A23,83,6418,3877
A23,83,6419,8584
A23,83,6419,3342
A23,83,6426,8227
A23,83,6426,6244
A23,83,6428,0354
A23,83,6518,3586
A23,83,6519,1484
A23,83,6520,3379
A23,83,6520,1696
A23,83,6553,8107
A23,83,6553,2794
A23,83,6559,4071
A23,83,6561,8501
A23,83,6563,9561
A23,83,6567,7582
A23,83,6568,6064
A23,83,6573,3687
A23,83,6613,8169
A23,83,6628,9138
A23,83,6631,6729
A23,83,6631,0037
A23,83,6678,3395
A23,83,6682,0324
A23,83,6682,8593
A23,83,6683,7703
A23,83,6683,3369
A23,83,6690,6569
A23,83,6832,4404
A23,83,6832,8232
A23,83,6861,9634
A23,83,6861,8318
A23,83,6869,3035
A23,83,6881,7656
A23,83,6884,3935
A23,83,6896,0527
A23,83,6898,4729
A23,83,6898,3200
A23,83,6898,3200
A23,83,6926,3629
A23,83,6930,8876
A23,83,6939,6371
A23,83,7005,0739
A23,83,7005,3865
A23,83,7008,6458
A23,83,7011,2671
A23,83,7011,3296
A23,83,7012,9568
A23,83,7021,2300
A23,83,7022,5636
A23,83,7023,2024
A23,83,7026,4444
A23,83,7030,2878
A23,83,7031,7508
A23,83,7032,6755
A23,83,7033,4579
A23,83,7042,9481
A23,83,7045,8856
A23,83,7046,6670
A23,83,7047,9346
A23,83,7060,4372
A23,83,7062,4172
A23,83,7062,4100
A23,83,7081,8004
A23,83,7116,3637
A23,83,7122,8459
A23,83,7124,1177
A23,83,7132,0662
A23,83,7134,7744
A23,83,7138,8015
A23,83,7144,0873
A23,83,7150,7919
A23,83,7156,3854
A23,83,7161,6852
A23,83,7162,2040
A23,83,7162,1769
A23,83,7218,3003
A23,83,7239,2395
A23,83,7241,2061
A23,83,7246,5209
A23,83,7246,1680
A23,83,7257,7956
A23,83,7258,1044
A23,83,7258,2584
A23,83,7259,7606
A23,83,7261,0273
A23,83,7261,2707
A23,83,7287,4874
A23,83,7290,8597
A23,83,7291,9580
A23,83,7291,4970
A23,83,7293,7276
A23,83,7343,8853
A23,83,7343,8853
A23,83,7348,9705
A23,83,7392,9832
A23,83,7423,1705
A23,83,7425,2889
A23,83,7425,1113
A23,83,7426,7803
A23,83,7426,2914
A23,83,7480,0464
A23,83,7498,0672
A23,83,7561,5258
A23,83,7640,8524
A23,83,7642,4940
A23,83,7649,5528
A23,83,7655,5515
A23,83,7666,5810
A23,83,7666,1384
A23,83,7666,2230
A23,83,7668,1029
A23,83,7669,5922
A23,83,7672,3940
A23,83,7676,2061
A23,83,7677,0853
A23,83,7679,2174
A23,83,7685,7766
A23,83,7709,2637
A23,83,7713,7071
A23,83,7717,4500
A23,83,7718,0859
A23,83,7720,9929
A23,83,7720,4105
A23,83,7722,2408
A23,83,7725,6139
A23,83,7725,4176
A23,83,7730,1530
A23,83,7732,7332
A23,83,7734,4464
A23,83,7761,4525
A23,83,7773,9799
A23,83,7774,1531
A23,83,7774,9385
A23,83,7779,4099
A23,83,7783,4883
A23,83,7854,5207
A23,83,7860,8338
A23,83,7862,3641
A23,83,7886,7625
A23,83,7889,2609
A23,83,7889,3411
A23,83,8028,5077
A23,83,8028,9086
A23,83,8040,9165
A23,83,8085,0848
A23,83,8085,6544
A23,83,8089,7240
A23,83,8091,4787
A23,83,8091,1483
A23,83,8096,6576
A23,83,8096,9959
A23,83,8100,0279
A23,83,8100,7486
A23,83,8105,5483
A23,83,8108,2088
A23,83,8108,2169
A23,83,8115,5440
A23,83,8129,7823
